# No              x0             py0            T            C            Stab              xh             pyh
00195 +1.03843528e+01 -9.83170786e+00  34.26937270  -84.99216251 -1.04708516e+09 +4.67347531e-07 +2.06870867e+03
00196 +1.03353131e+01 -9.78543169e+00  34.26884399  -84.19476860 -1.05242016e+09 +4.83352728e-07 +2.03417040e+03
00197 +1.02864881e+01 -9.73935965e+00  34.26830899  -83.40463531 +5.54492054e+08 +4.99908321e-07 +2.00020423e+03
00198 +1.02378771e+01 -9.69349103e+00  34.26776763  -82.62170074 -3.80312553e+08 +5.17033202e-07 +1.96680100e+03
00199 +1.01894791e+01 -9.64782509e+00  34.26721983  -81.84590354 +7.14321266e+08 +5.34746959e-07 +1.93395154e+03
00200 +1.01412935e+01 -9.60236113e+00  34.26666552  -81.07718295 -7.75930454e+08 +5.53069892e-07 +1.90164680e+03
00201 +1.00933195e+01 -9.55709844e+00  34.26610464  -80.31547879 +8.67800100e+07 +5.72023397e-07 +1.86987722e+03
00202 +1.00455563e+01 -9.51203632e+00  34.26553709  -79.56073142 +1.47411330e+09 +5.91628774e-07 +1.83863475e+03
00203 +9.99800322e+00 -9.46717407e+00  34.26496283  -78.81288177 -6.18036097e+08 +6.11908717e-07 +1.80791045e+03
00204 +9.95065947e+00 -9.42251102e+00  34.26438175  -78.07187131 +1.40086236e+08 +6.32886482e-07 +1.77769583e+03
00205 +9.90352433e+00 -9.37804648e+00  34.26379381  -77.33764207 -4.95426429e+08 +6.54586036e-07 +1.74798268e+03
00206 +9.85659707e+00 -9.33377978e+00  34.26319891  -76.61013663 -2.90012114e+07 +6.77032508e-07 +1.71876250e+03
00207 +9.80987698e+00 -9.28971027e+00  34.26259698  -75.88929812 +9.38063445e+07 +7.00251325e-07 +1.69002760e+03
00208 +9.76336334e+00 -9.24583729e+00  34.26198794  -75.17507018 +3.31832909e+08 +7.24269403e-07 +1.66176972e+03
00209 +9.71705545e+00 -9.20216019e+00  34.26137173  -74.46739700 +4.00827079e+08 +7.49114301e-07 +1.63398103e+03
